workload,layer_idx,layer_name,dataflow,mem_layout,combo_label,array_size,spad_depth,data_width,n_mem_ports,off_chip_accesses,cycles,speedup,throughput_gops,energy_normalized,energy_pJ
TinyBERT,2,tbert_ffn2,WS,ROW_MAJOR,WS-RM,16,16384,16,4,176947.19999999998,65797,0.00834384546407891,2.54984512971716e-07,1.2,180354624.0
TinyBERT,2,tbert_ffn2,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,147456.0,65797,0.00834384546407891,2.54984512971716e-07,1.0,150994944.0
TinyBERT,2,tbert_ffn2,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,168099.84,65797,0.00834384546407891,2.54984512971716e-07,1.14,171546944.0
TinyBERT,3,tbert_qkv,OS,ROW_MAJOR,OS-RM,16,16384,16,4,57999.36,165,1.0,2.542002424242424e-05,1.18,44354496.0
TinyBERT,3,tbert_qkv,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,55050.240000000005,165,1.0,2.542002424242424e-05,1.12,42152576.0
TinyBERT,3,tbert_qkv,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,49152.0,165,1.0,2.542002424242424e-05,1.0,37748736.0
TinyBERT,3,tbert_qkv,IS,ROW_MAJOR,IS-RM,16,16384,16,4,49152.0,1157,0.14261019878997408,3.625154710458081e-06,1.0,37748736.0
TinyBERT,3,tbert_qkv,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,54067.200000000004,1157,0.14261019878997408,3.625154710458081e-06,1.1,41418416.0
TinyBERT,3,tbert_qkv,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,59965.44,1157,0.14261019878997408,3.625154710458081e-06,1.22,45822256.0
TinyBERT,3,tbert_qkv,WS,ROW_MAJOR,WS-RM,16,16384,16,4,58982.399999999994,16453,0.01002856621892664,2.54926396401872e-07,1.2,45088656.0
TinyBERT,3,tbert_qkv,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,49152.0,16453,0.01002856621892664,2.54926396401872e-07,1.0,37748736.0
TinyBERT,3,tbert_qkv,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,56033.28,16453,0.01002856621892664,2.54926396401872e-07,1.14,42886736.0
TinyBERT,4,tbert_out,OS,ROW_MAJOR,OS-RM,16,16384,16,4,173998.08,165,1.0,0.00010168009696969696,1.18,112459664.0
TinyBERT,4,tbert_out,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,165150.72000000003,165,1.0,0.00010168009696969696,1.12,106954304.0
TinyBERT,4,tbert_out,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,147456.0,165,1.0,0.00010168009696969696,1.0,95944704.0
TinyBERT,4,tbert_out,IS,ROW_MAJOR,IS-RM,16,16384,16,4,147456.0,4229,0.039016315913927645,3.967182785528494e-06,1.0,95944704.0
TinyBERT,4,tbert_out,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,162201.6,4229,0.039016315913927645,3.967182785528494e-06,1.1,105119744.0
TinyBERT,4,tbert_out,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,179896.32,4229,0.039016315913927645,3.967182785528494e-06,1.22,116129344.0
TinyBERT,4,tbert_out,WS,ROW_MAJOR,WS-RM,16,16384,16,4,176947.19999999998,16645,0.009912886752778613,1.0079432862721538e-06,1.2,114294784.0
TinyBERT,4,tbert_out,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,147456.0,16645,0.009912886752778613,1.0079432862721538e-06,1.0,95944704.0
TinyBERT,4,tbert_out,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,168099.84,16645,0.009912886752778613,1.0079432862721538e-06,1.14,108789424.0
U-Net,1,unet_enc1,OS,ROW_MAJOR,OS-RM,16,16384,16,4,314842.88,181,1.0,2.606956906077348e-05,1.18,7353648.0
U-Net,1,unet_enc1,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,298833.92000000004,181,1.0,2.606956906077348e-05,1.12,7040048.0
U-Net,1,unet_enc1,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,266816.0,181,1.0,2.606956906077348e-05,1.0,6412288.0
U-Net,1,unet_enc1,IS,ROW_MAJOR,IS-RM,16,16384,16,4,266816.0,4137,0.0437515107565869,1.1405830311820158e-06,1.0,6412288.0
U-Net,1,unet_enc1,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,293497.60000000003,4137,0.0437515107565869,1.1405830311820158e-06,1.1,6935328.0
U-Net,1,unet_enc1,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,325515.52,4137,0.0437515107565869,1.1405830311820158e-06,1.22,7563088.0
U-Net,1,unet_enc1,WS,ROW_MAJOR,WS-RM,16,16384,16,4,320179.2,4105,0.0440925700365408,1.149474299634592e-06,1.2,7458368.0
U-Net,1,unet_enc1,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,266816.0,4105,0.0440925700365408,1.149474299634592e-06,1.0,6412288.0
U-Net,1,unet_enc1,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,304170.24,4105,0.0440925700365408,1.149474299634592e-06,1.14,7144768.0
U-Net,2,unet_enc2,OS,ROW_MAJOR,OS-RM,16,16384,16,4,318996.48,2341,1.0,6.450018966253738e-05,1.18,221800016.0
U-Net,2,unet_enc2,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,302776.32,2341,1.0,6.450018966253738e-05,1.12,212441296.0
U-Net,2,unet_enc2,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,270336.0,2341,1.0,6.450018966253738e-05,1.0,193724416.0
U-Net,2,unet_enc2,IS,ROW_MAJOR,IS-RM,16,16384,16,4,270336.0,5637,0.41529182189107683,2.6786401277275145e-05,1.0,193724416.0
U-Net,2,unet_enc2,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,297369.60000000003,5637,0.41529182189107683,2.6786401277275145e-05,1.1,209321536.0
U-Net,2,unet_enc2,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,329809.92,5637,0.41529182189107683,2.6786401277275145e-05,1.22,228038976.0
U-Net,2,unet_enc2,WS,ROW_MAJOR,WS-RM,16,16384,16,4,324403.2,65829,0.03556183444986252,2.293745066763888e-06,1.2,224919216.0
U-Net,2,unet_enc2,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,270336.0,65829,0.03556183444986252,2.293745066763888e-06,1.0,193724416.0
U-Net,2,unet_enc2,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,308183.04,65829,0.03556183444986252,2.293745066763888e-06,1.14,215560496.0
U-Net,3,unet_dec2,OS,ROW_MAJOR,OS-RM,16,16384,16,4,318996.48,4645,1.0,3.2506984714747037e-05,1.18,308412416.0
U-Net,3,unet_dec2,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,302776.32,4645,1.0,3.2506984714747037e-05,1.12,294649856.0
U-Net,3,unet_dec2,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,270336.0,4645,1.0,3.2506984714747037e-05,1.0,267124736.0
U-Net,3,unet_dec2,IS,ROW_MAJOR,IS-RM,16,16384,16,4,270336.0,5637,0.8240198687244988,2.6786401277275145e-05,1.0,267124736.0
U-Net,3,unet_dec2,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,297369.60000000003,5637,0.8240198687244988,2.6786401277275145e-05,1.1,290062336.0
U-Net,3,unet_dec2,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,329809.92,5637,0.8240198687244988,2.6786401277275145e-05,1.22,317587456.0
U-Net,3,unet_dec2,WS,ROW_MAJOR,WS-RM,16,16384,16,4,324403.2,131365,0.03535949453811898,1.1494305484718152e-06,1.2,312999936.0
U-Net,3,unet_dec2,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,270336.0,131365,0.03535949453811898,1.1494305484718152e-06,1.0,267124736.0
U-Net,3,unet_dec2,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,308183.04,131365,0.03535949453811898,1.1494305484718152e-06,1.14,299236816.0
U-Net,4,unet_dec1,OS,ROW_MAJOR,OS-RM,16,16384,16,4,485744.63999999996,9253,1.0,1.6318485248027664e-05,1.18,408557776.0
U-Net,4,unet_dec1,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,461045.76000000007,9253,1.0,1.6318485248027664e-05,1.12,389703136.0
U-Net,4,unet_dec1,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,411648.0,9253,1.0,1.6318485248027664e-05,1.0,351993856.0
U-Net,4,unet_dec1,IS,ROW_MAJOR,IS-RM,16,16384,16,4,411648.0,5253,1.7614696363982487,2.8744516276413477e-05,1.0,351993856.0
U-Net,4,unet_dec1,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,452812.80000000005,5253,1.7614696363982487,2.8744516276413477e-05,1.1,383418256.0
U-Net,4,unet_dec1,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,502210.56,5253,1.7614696363982487,2.8744516276413477e-05,1.22,421127536.0
U-Net,4,unet_dec1,WS,ROW_MAJOR,WS-RM,16,16384,16,4,493977.6,262221,0.035287028880219354,5.758308602285858e-07,1.2,414842656.0
U-Net,4,unet_dec1,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,411648.0,262221,0.035287028880219354,5.758308602285858e-07,1.0,351993856.0
U-Net,4,unet_dec1,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,469278.72,262221,0.035287028880219354,5.758308602285858e-07,1.14,395988016.0
SSD-MobileNet,1,ssd_feat,OS,ROW_MAJOR,OS-RM,16,16384,16,4,62643.84,613,1.0,2.1709468189233278e-05,1.18,42953696.0
SSD-MobileNet,1,ssd_feat,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,59458.560000000005,613,1.0,2.1709468189233278e-05,1.12,40938816.0
SSD-MobileNet,1,ssd_feat,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,53088.0,613,1.0,2.1709468189233278e-05,1.0,36909056.0
SSD-MobileNet,1,ssd_feat,IS,ROW_MAJOR,IS-RM,16,16384,16,4,53088.0,1518,0.4038208168642951,8.766735177865612e-06,1.0,36909056.0
SSD-MobileNet,1,ssd_feat,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,58396.8,1518,0.4038208168642951,8.766735177865612e-06,1.1,40266816.0
SSD-MobileNet,1,ssd_feat,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,64767.36,1518,0.4038208168642951,8.766735177865612e-06,1.2200000000000002,44296576.0
SSD-MobileNet,1,ssd_feat,WS,ROW_MAJOR,WS-RM,16,16384,16,4,63705.6,11629,0.052713044973772466,1.1443721730157366e-06,1.2,43625136.0
SSD-MobileNet,1,ssd_feat,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,53088.0,11629,0.052713044973772466,1.1443721730157366e-06,1.0,36909056.0
SSD-MobileNet,1,ssd_feat,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,60520.31999999999,11629,0.052713044973772466,1.1443721730157366e-06,1.14,41610256.0
SSD-MobileNet,2,ssd_head1,OS,ROW_MAJOR,OS-RM,16,16384,16,4,109655.04,613,1.0,2.4054812398042413e-05,1.18,109583520.0
SSD-MobileNet,2,ssd_head1,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,104079.36000000002,613,1.0,2.4054812398042413e-05,1.12,104198560.0
SSD-MobileNet,2,ssd_head1,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,92928.0,613,1.0,2.4054812398042413e-05,1.0,93429760.0
SSD-MobileNet,2,ssd_head1,IS,ROW_MAJOR,IS-RM,16,16384,16,4,92928.0,4713,0.13006577551453427,3.12870782940802e-06,1.0,93429760.0
SSD-MobileNet,2,ssd_head1,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,102220.8,4713,0.13006577551453427,3.12870782940802e-06,1.1,102403760.0
SSD-MobileNet,2,ssd_head1,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,113372.16,4713,0.13006577551453427,3.12870782940802e-06,1.22,113173120.0
SSD-MobileNet,2,ssd_head1,WS,ROW_MAJOR,WS-RM,16,16384,16,4,111513.59999999999,6693,0.09158822650530404,2.2031376064545047e-06,1.2,111378320.0
SSD-MobileNet,2,ssd_head1,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,92928.0,6693,0.09158822650530404,2.2031376064545047e-06,1.0,93429760.0
SSD-MobileNet,2,ssd_head1,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,105937.91999999998,6693,0.09158822650530404,2.2031376064545047e-06,1.14,105993360.0
SSD-MobileNet,3,ssd_head2,OS,ROW_MAJOR,OS-RM,16,16384,16,4,359324.16,1189,1.0,1.2401682085786375e-05,1.18,397671040.0
SSD-MobileNet,3,ssd_head2,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,341053.44000000006,1189,1.0,1.2401682085786375e-05,1.12,377637600.0
SSD-MobileNet,3,ssd_head2,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,304512.0,1189,1.0,1.2401682085786375e-05,1.0,337571840.0
SSD-MobileNet,3,ssd_head2,IS,ROW_MAJOR,IS-RM,16,16384,16,4,304512.0,18462,0.0644025566027516,7.987000324991875e-07,1.0,337571840.0
SSD-MobileNet,3,ssd_head2,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,334963.2,18462,0.0644025566027516,7.987000324991875e-07,1.1,370960160.0
SSD-MobileNet,3,ssd_head2,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,371504.64,18462,0.0644025566027516,7.987000324991875e-07,1.22,411026480.0
SSD-MobileNet,3,ssd_head2,WS,ROW_MAJOR,WS-RM,16,16384,16,4,365414.39999999997,4357,0.2728941932522378,3.384347027771402e-06,1.2,404348480.0
SSD-MobileNet,3,ssd_head2,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,304512.0,4357,0.2728941932522378,3.384347027771402e-06,1.0,337571840.0
SSD-MobileNet,3,ssd_head2,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,347143.68,4357,0.2728941932522378,3.384347027771402e-06,1.14,384315600.0
SSD-MobileNet,4,ssd_head3,OS,ROW_MAJOR,OS-RM,16,16384,16,4,701429.76,2341,1.0,4.53516958564716e-06,1.18,785210528.0
SSD-MobileNet,4,ssd_head3,OS,COLUMN_MAJOR,OS-CM,16,16384,16,4,665763.8400000001,2341,1.0,4.53516958564716e-06,1.12,745419168.0
SSD-MobileNet,4,ssd_head3,OS,CHANNEL_MAJOR,OS-ChM,16,16384,16,4,594432.0,2341,1.0,4.53516958564716e-06,1.0,665837568.0
SSD-MobileNet,4,ssd_head3,IS,ROW_MAJOR,IS-RM,16,16384,16,4,594432.0,36878,0.06347958132219751,2.878906665220457e-07,1.0,665837568.0
SSD-MobileNet,4,ssd_head3,IS,COLUMN_MAJOR,IS-CM,16,16384,16,4,653875.2000000001,36878,0.06347958132219751,2.878906665220457e-07,1.1,732155568.0
SSD-MobileNet,4,ssd_head3,IS,CHANNEL_MAJOR,IS-ChM,16,16384,16,4,725207.04,36878,0.06347958132219751,2.878906665220457e-07,1.22,811737728.0
SSD-MobileNet,4,ssd_head3,WS,ROW_MAJOR,WS-RM,16,16384,16,4,713318.4,4613,0.5074788640797746,2.3015027097333623e-06,1.2,798474128.0
SSD-MobileNet,4,ssd_head3,WS,COLUMN_MAJOR,WS-CM,16,16384,16,4,594432.0,4613,0.5074788640797746,2.3015027097333623e-06,1.0,665837568.0
SSD-MobileNet,4,ssd_head3,WS,CHANNEL_MAJOR,WS-ChM,16,16384,16,4,677652.48,4613,0.5074788640797746,2.3015027097333623e-06,1.14,758682768.0
